date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-01-05,2022,0,,IND,BRK,1470.04607992543,1567.04235311086,0.5043226026720006,0.4956773973279994,1460.86621754313,1576.22221549316,,,,,,,1452.3661484673,1652.95585585698,0.2987550852787568,0.7012449147212432,121,129,69,14,42
2022-01-05,2022,0,,DAL,GSW,1545.85976497123,1675.73888745434,0.45710617930951547,0.5428938206904845,1562.15327986267,1659.4453725629,,,,,,,1560.28039122098,1638.41070070107,0.5386070482050048,0.4613929517949952,99,82,85,9,47
2022-01-05,2022,0,,MIN,OKC,1495.50711570056,1338.4150516389,0.8145636516584185,0.18543634834158151,1498.29996805372,1335.62219928574,,,,,,,1539.14002518786,1307.90350146043,0.8671993543383053,0.1328006456616947,98,90,19,7,13
2022-01-05,2022,0,,MIL,TOR,1593.85182226392,1514.18473451623,0.7377384161669349,0.2622615838330651,1580.52715809949,1527.50939868066,,,,,,,1638.18403048975,1574.27411488252,0.7703834019485876,0.22961659805141243,111,117,86,25,56
2022-01-05,2022,0,,POR,MIA,1428.98645404753,1552.42929938038,0.4663141390098639,0.533685860990136,1421.90745459235,1559.50829883556,,,,,,,1376.15378911984,1450.41006836053,0.5317342560997596,0.46826574390024045,109,115,18,36,27
2022-01-05,2022,0,,SAC,ATL,1383.13333974684,1492.25333624744,0.48687828363777025,0.5131217163622297,1375.65808434139,1499.72859165289,,,,,,,1432.19201392791,1473.27448906614,0.5085122732916715,0.4914877267083285,102,108,31,33,32
2022-01-05,2022,0,,DEN,UTA,1540.2977193966,1689.24225483194,0.4300254312579015,0.5699745687420985,1533.89777374924,1695.6422004793,,,,,,,1541.29388550103,1483.28731839769,0.7592072406192724,0.24079275938072764,109,115,56,9,33
2022-01-06,2022,0,,NYK,BOS,1483.83730353523,1523.82774756488,0.5855120286417216,0.4144879713582784,1488.25949165546,1519.40555944465,,,,,,,1461.88903663611,1598.98037359813,0.5039930049859643,0.49600699501403567,108,105,62,55,59
2022-01-06,2022,0,,MEM,DET,1592.85435162863,1313.11974142806,0.8989787160155441,0.10102128398445587,1596.24268312389,1309.7314099328,,,,,,,1550.15444658591,1278.41113845656,0.9144808645050179,0.08551913549498213,118,88,15,0,8
2022-01-06,2022,0,,NOP,GSW,1441.67369412755,1659.4453725629,0.3367193794489288,0.6632806205510712,1451.98026108889,1649.13880560156,,,,,,,1451.9853707792,1597.481472654,0.4936975800683064,0.5063024199316937,101,96,59,8,34
2022-01-06,2022,0,,PHO,LAC,1694.38560182163,1490.68977868601,0.851727354127578,0.14827264587242195,1697.88020430391,1487.19517620373,,,,,,,1553.3566520006,1405.92207552061,0.8025201807315031,0.1974798192684969,106,89,41,18,30
2022-01-07,2022,0,,PHI,SAS,1597.57413583018,1508.33062465227,0.7482636763710753,0.25173632362892473,1604.48653000067,1501.41823048178,,,,,,,1563.71449856583,1369.17986174432,0.836282653672594,0.16371734632740598,119,100,34,10,22
2022-01-07,2022,0,,BRK,MIL,1576.22221549316,1580.52715809949,0.6343362616499655,0.3656637383500345,1560.23581327282,1596.51356031983,,,,,,,1587.8045375125,1476.74470959832,0.7641548689261116,0.23584513107388838,109,121,63,9,36
2022-01-07,2022,0,,TOR,UTA,1527.50939868066,1695.6422004793,0.4031868611356104,0.5968131388643896,1543.74646552772,1679.40513363224,,,,,,,1574.93588040293,1426.12533655256,0.8073643154483925,0.1926356845516075,122,108,49,17,33
2022-01-07,2022,0,,OKC,MIN,1335.62219928574,1498.29996805372,0.41076538012456765,0.5892346198754324,1318.51709995458,1515.40506738488,,,,,,,1304.3596435476,1539.584240105,0.31840876063573065,0.6815912393642694,105,135,18,20,19
2022-01-07,2022,0,,CHI,WAS,1585.59086858313,1465.94808077045,0.7797766926922698,0.2202233073077302,1588.9921642536,1462.54678509998,,,,,,,1541.57914065059,1478.27498008276,0.7204990626378905,0.27950093736210946,130,122,55,19,37
2022-01-07,2022,0,,HOU,DAL,1324.91963465721,1562.15327986267,0.31217288560506395,0.687827114394936,1314.44315625366,1572.62975826622,,,,,,,1335.83925719751,1530.20532813131,0.34961828889692964,0.6503817111030703,106,130,23,4,14
2022-01-07,2022,0,,DEN,SAC,1533.89777374924,1375.65808434139,0.815559452706569,0.18444054729343096,1537.07040402485,1372.48545406578,,,,,,,1529.46699447131,1420.40806196048,0.8113286591619986,0.1886713408380014,121,111,40,6,23
2022-01-07,2022,0,,POR,CLE,1421.90745459235,1560.226320097,0.44507723296678386,0.5549227670332162,1411.32499194184,1570.80878274751,,,,,,,1415.38247397547,1482.95057131205,0.5544861862213393,0.4455138137786607,101,114,30,64,47
2022-01-07,2022,0,,LAL,ATL,1480.04209320882,1499.72859165289,0.613564798120901,0.38643520187909897,1490.25158932659,1489.51909553512,,,,,,,1433.75640418856,1549.056578728,0.4731116599472175,0.5268883400527825,134,118,46,68,57
2022-01-08,2022,0,,LAC,MEM,1487.19517620373,1596.24268312389,0.4869825332514968,0.5130174667485032,1474.1764642984,1609.26139502922,,,,,,,1446.28750736987,1537.18516198351,0.5159178949603003,0.48408210503969973,108,123,47,29,38
2022-01-08,2022,0,,CHO,MIL,1500.66127962742,1596.51356031983,0.5059687643550506,0.49403123564494944,1509.60253726877,1587.57230267848,,,,,,,1493.27843897132,1495.20717083601,0.6988080894139425,0.30119191058605754,114,106,48,36,42
2022-01-08,2022,0,,IND,UTA,1460.86621754313,1679.40513363224,0.33573369649381485,0.6642663035061851,1477.94489960379,1662.32645157158,,,,,,,1487.60229624673,1485.56481256682,0.7027754766881844,0.2972245233118156,125,113,45,15,30
2022-01-08,2022,0,,DET,ORL,1309.7314099328,1297.48450178959,0.6561412545710142,0.34385874542898576,1314.17235067631,1293.04356104608,,,,,,,1275.17989064178,1296.46990799907,0.6154993970230555,0.38450060297694455,97,92,1,0,1
2022-01-08,2022,0,,BOS,NYK,1519.40555944465,1488.25949165546,0.6802535920650081,0.31974640793499187,1530.18350088404,1477.48155021607,,,,,,,1590.78966947598,1457.10998012778,0.7859672518850525,0.21403274811494755,99,75,59,45,52
2022-01-08,2022,0,,PHO,MIA,1697.88020430391,1559.50829883556,0.7977319741182788,0.20226802588172121,1662.26023496918,1595.12826817029,,,,,,,1679.38264241404,1512.64136243518,0.8295262112417774,0.1704737887582226,100,123,83,5,44
2022-01-09,2022,0,,BRK,SAS,1560.23581327282,1501.41823048178,0.7138644597660282,0.2861355402339718,1562.68923264083,1498.96481111377,,,,,,,1580.26304992658,1393.15047344986,0.8338493791142993,0.16615062088570065,121,119,43,9,26
2022-01-09,2022,0,,LAC,ATL,1474.1764642984,1489.51909553512,0.6194765372492254,0.38052346275077464,1482.90992525359,1480.78563457993,,,,,,,1441.04240408425,1547.1600604278,0.4173573864996349,0.5826426135003651,106,93,47,70,59
2022-01-09,2022,0,,TOR,NOP,1543.74646552772,1451.98026108889,0.7509892013810581,0.24901079861894193,1546.47720656663,1449.24952004998,,,,,,,1569.36327098634,1441.937444127,0.7886749694284144,0.21132503057158558,105,101,52,26,39
2022-01-09,2022,0,,ORL,WAS,1293.04356104608,1462.54678509998,0.4012900633423796,0.5987099366576204,1289.3698694142,1466.22047673186,,,,,,,1309.11832472532,1472.34994708761,0.3387273708517659,0.661272629148234,100,102,11,10,11
2022-01-09,2022,0,,OKC,DEN,1318.51709995458,1537.07040402485,0.3357152256471302,0.6642847743528698,1314.63857582228,1540.94892815715,,,,,,,1307.23771995082,1543.15164783412,0.3214175084846728,0.6785824915153271,95,99,19,4,12
2022-01-09,2022,0,,HOU,MIN,1314.44315625366,1515.40506738488,0.3586603206903814,0.6413396793096187,1304.33447718386,1525.51374645468,,,,,,,1301.46766829929,1541.42321488775,0.30287580893357446,0.6971241910664255,123,141,18,16,17
2022-01-09,2022,0,,DAL,CHI,1572.62975826622,1588.9921642536,0.6180917925508944,0.3819082074491056,1581.83762541725,1579.78429710257,,,,,,,1557.2799288699,1545.59934661406,0.6548301459726314,0.34516985402736855,113,99,71,5,38
2022-01-09,2022,0,,GSW,CLE,1649.13880560156,1570.80878274751,0.7362465202639609,0.26375347973603913,1655.07635882309,1564.87122952598,,,,,,,1639.66603827398,1496.35040159764,0.7874333945072,0.21256660549280004,96,82,76,18,47
2022-01-09,2022,0,,POR,SAC,1411.32499194184,1372.48545406578,0.6898085965938201,0.3101914034061799,1418.84250922804,1364.96793677958,,,,,,,1409.41207880672,1416.34606801255,0.629527471342561,0.37047252865743896,103,88,18,21,20
2022-01-09,2022,0,,LAL,MEM,1490.25158932659,1609.26139502922,0.4726699575927677,0.5273300424072322,1481.79712851615,1617.71585583966,,,,,,,1439.61033521205,1566.52445648469,0.5196279064294562,0.4803720935705438,119,127,51,27,39
2022-01-10,2022,0,,CHO,MIL,1509.60253726877,1587.57230267848,0.5316616346675797,0.46833836533242035,1515.42383053729,1581.75100940996,,,,,,,1490.46676513323,1525.38445591787,0.590757365353589,0.409242634646411,103,99,54,43,49
2022-01-10,2022,0,,DET,UTA,1314.17235067631,1662.32645157158,0.19333409469285412,0.8066659053071459,1335.06176210605,1641.43704014184,,,,,,,1275.53611289829,1536.87076348919,0.2860557696536317,0.7139442303463683,126,116,13,3,8
2022-01-10,2022,0,,BOS,IND,1530.18350088404,1477.94489960379,0.7060664917610112,0.2939335082389888,1533.11322634568,1475.01517414215,,,,,,,1596.18839675653,1505.06871927805,0.7472775420165273,0.2527224579834727,101,98,70,49,60
2022-01-10,2022,0,,NYK,SAS,1477.48155021607,1498.96481111377,0.6111095803252018,0.3888904196747982,1487.33428886497,1489.11207246487,,,,,,,1479.56348362179,1391.1542238422,0.7859990227368922,0.21400097726310785,111,96,25,14,20
2022-01-10,2022,0,,HOU,PHI,1304.33447718386,1604.48653000067,0.24009334231306295,0.7599066576869371,1297.55451003137,1611.26649715316,,,,,,,1313.30344769428,1613.89578563477,0.19527131012007143,0.8047286898799286,91,111,30,2,16
2022-01-10,2022,0,,SAC,CLE,1362.27266295822,1567.56650334734,0.35294477003277,0.64705522996723,1359.64118325466,1570.1979830509,,,,,,,1408.76169225508,1493.80618020301,0.5071577185264534,0.4928422814735466,108,109,30,31,31
2022-01-10,2022,0,,POR,BRK,1418.84250922804,1562.68923264083,0.4372323664135437,0.5627676335864563,1427.86236023567,1553.6693816332,,,,,,,1397.6137315561,1645.29262385311,0.3091255003506835,0.6908744996493166,114,108,56,15,36
2022-01-11,2022,0,,WAS,OKC,1466.22047673186,1314.63857582228,0.8097246220740271,0.19027537792597293,1468.22398318482,1312.63506936932,,,,,,,1472.76126972437,1283.08031569788,0.8373682908714812,0.16263170912851876,122,118,8,5,7
2022-01-11,2022,0,,TOR,PHO,1546.47720656663,1662.26023496918,0.47730200757937674,0.5226979924206232,1540.51521757256,1668.22222396325,,,,,,,1560.90144819634,1641.58828639487,0.5364774498782816,0.4635225501217184,95,99,86,32,59
2022-01-11,2022,0,,CHI,DET,1579.78429710257,1335.06176210605,0.8791475564769385,0.12085244352306146,1585.46766688513,1329.37839232349,,,,,,,1540.33765587565,1293.4739665722,0.9027776376489778,0.09722236235102222,133,87,16,1,9
2022-01-11,2022,0,,MEM,GSW,1617.71585583966,1655.07635882309,0.5891812956372445,0.41081870436275547,1624.81976883884,1647.97244582391,,,,,,,1598.09474658722,1602.58419629614,0.6280796205576961,0.37192037944230394,116,108,86,3,45
2022-01-11,2022,0,,NOP,MIN,1449.24952004998,1525.51374645468,0.534105481283232,0.465894518716768,1454.36172198253,1520.40154452213,,,,,,,1451.79537076224,1550.56423907802,0.4835481733501064,0.5164518266498936,128,125,50,39,45
2022-01-11,2022,0,,LAC,DEN,1482.90992525359,1540.94892815715,0.5600948271127236,0.4399051728872764,1487.02297928504,1536.8358741257,,,,,,,1445.12556640079,1552.63074573087,0.4914683410227574,0.5085316589772426,87,85,49,42,46
2022-01-12,2022,0,,WAS,ORL,1468.22398318482,1289.3698694142,0.832745756961122,0.16725424303887804,1470.33885403266,1287.25499856636,,,,,,,1445.96218658662,1296.01190458229,0.7607869579656372,0.23921304203436278,112,106,7,8,8
2022-01-12,2022,0,,PHI,CHO,1611.26649715316,1515.42383053729,0.75535155442066,0.24464844557933996,1591.54114039306,1535.14918729739,,,,,,,1583.26971630108,1491.8637171263,0.7362394960962622,0.26376050390373784,98,109,66,29,48
2022-01-12,2022,0,,IND,BOS,1475.01517414215,1533.11322634568,0.5600110741944108,0.43998892580558924,1456.69577095399,1551.43262953384,,,,,,,1518.80116954302,1574.26702154413,0.5617056216193175,0.4382943783806825,100,119,69,52,61
2022-01-12,2022,0,,NYK,DAL,1487.33428886497,1581.83762541725,0.5079096746698887,0.4920903253301113,1505.03891203302,1564.1330022492,,,,,,,1495.21531047082,1585.20349258314,0.5157070633200354,0.48429293667996465,108,85,67,15,41
2022-01-12,2022,0,,ATL,MIA,1480.78563457993,1595.12826817029,0.47937100806816574,0.5206289919318343,1463.13433285119,1612.77956989903,,,,,,,1566.70343442884,1508.17469695281,0.7127036590443607,0.2872963409556393,91,115,66,36,51
2022-01-12,2022,0,,SAS,HOU,1489.11207246487,1297.55451003137,0.8426846267620046,0.15731537323799538,1475.21074693616,1311.45583556008,,,,,,,1424.33303259094,1314.92600910553,0.7585467551491792,0.24145324485082076,124,128,8,6,7
2022-01-12,2022,0,,UTA,CLE,1641.43704014184,1570.1979830509,0.7282439403292893,0.2717560596707107,1613.79228933805,1597.84273385469,,,,,,,1576.89558976383,1500.17060218056,0.7613518640834359,0.23864813591656409,91,111,66,21,44
2022-01-12,2022,0,,CHI,BRK,1585.46766688513,1553.6693816332,0.6810696675207704,0.31893033247922964,1555.44366847307,1583.69338004526,,,,,,,1547.82647143094,1573.08660026272,0.5527600902604093,0.4472399097395907,112,138,74,7,41
2022-01-12,2022,0,,SAC,LAL,1359.64118325466,1481.79712851615,0.46815818269847675,0.5318418173015232,1370.1817269312,1471.25658483961,,,,,,,1407.00040896233,1423.81283834975,0.6103090152949999,0.3896909847050001,125,116,19,23,21
2022-01-13,2022,0,,MIL,GSW,1581.75100940996,1647.97244582391,0.5484586760679251,0.4515413239320749,1595.65131257654,1634.07214265733,,,,,,,1559.14800370173,1606.17277400804,0.5713098879287637,0.4286901120712363,118,99,81,10,46
2022-01-13,2022,0,,NOP,LAC,1454.36172198253,1487.02297928504,0.5957127536499817,0.40428724635001834,1468.64942233257,1472.735278935,,,,,,,1453.81563338005,1444.84281308452,0.6550350669989552,0.3449649330010448,113,89,30,43,37
2022-01-13,2022,0,,MEM,MIN,1624.81976883884,1520.40154452213,0.7643585995043757,0.23564140049562432,1628.49729000387,1516.7240233571,,,,,,,1603.31772665652,1552.49183768596,0.7002486934605914,0.2997513065394086,116,108,79,16,48
2022-01-13,2022,0,,BRK,OKC,1583.69338004526,1312.63506936932,0.8943516897757973,0.10564831022420273,1540.58159487911,1355.74685453547,,,,,,,1439.86193651679,1289.26734606904,0.753254920372458,0.246745079627542,109,130,7,2,5
2022-01-13,2022,0,,DEN,POR,1536.8358741257,1427.86236023567,0.7690488445892275,0.2309511554107725,1545.90584541342,1418.79238894795,,,,,,,1550.57764513526,1391.30535580426,0.8483567314116265,0.15164326858837351,140,108,36,10,23
2022-01-14,2022,0,,PHI,BOS,1591.54114039306,1551.43262953384,0.6913694523379047,0.3086305476620953,,,,,,,,,1583.77102480026,1588.06137845276,0.6288966550141889,0.3711033449858111,,,82,39,61
2022-01-14,2022,0,,IND,PHO,1456.69577095399,1668.22222396325,0.34479505779017666,0.6552049422098234,,,,,,,,,1528.12017264882,1642.7912438441,0.4807027431665706,0.5192972568334294,,,81,9,45
2022-01-14,2022,0,,DET,TOR,1329.37839232349,1540.51521757256,0.3453019257163898,0.6546980742836102,,,,,,,,,1281.65253702895,1565.60081267219,0.25832913064936674,0.7416708693506333,,,17,18,18
2022-01-14,2022,0,,CHO,ORL,1535.14918729739,1287.25499856636,0.8810739754131539,0.11892602458684609,,,,,,,,,1502.78898153388,1294.38856714614,0.8536584911371391,0.1463415088628609,,,12,8,10
2022-01-14,2022,0,,CHI,GSW,1555.44366847307,1634.07214265733,0.5307173654631301,0.4692826345368699,,,,,,,,,1528.58962194105,1600.06299480178,0.6032195363084978,0.3967804636915022,,,75,7,41
2022-01-14,2022,0,,MIA,ATL,1612.77956989903,1463.13433285119,0.8080010575467034,0.19199894245329663,,,,,,,,,1545.00241818626,1559.69808555332,0.6097853037355279,0.39021469626447214,,,71,39,55
2022-01-14,2022,0,,SAS,CLE,1475.21074693616,1597.84273385469,0.46747594205106396,0.5325240579489361,,,,,,,,,1489.26195947561,1516.40787461161,0.6097134892529636,0.39028651074703635,,,52,44,48
2022-01-14,2022,0,,MEM,DAL,1628.49729000387,1564.1330022492,0.72034164259314,0.27965835740685996,,,,,,,,,1611.83335340289,1571.44158820731,0.6326197083359368,0.36738029166406316,,,83,4,44
2022-01-14,2022,0,,SAC,HOU,1370.1817269312,1311.45583556008,0.7137566343911315,0.28624336560886854,,,,,,,,,1425.37433752757,1317.83942279852,0.7690539575124535,0.23094604248754647,,,8,0,4
2022-01-15,2022,0,,MIL,TOR,1595.65131257654,1540.51521757256,0.7095161235047649,0.2904838764952351,,,,,,,,,1618.54819336547,1565.60081267219,0.7577852883155755,0.24221471168442454,,,83,28,56
2022-01-15,2022,0,,WAS,POR,1470.33885403266,1418.79238894795,0.7052389344208599,0.29476106557914006,,,,,,,,,1445.86718940671,1430.36354224644,0.6625791848074593,0.33742081519254075,,,26,40,33
2022-01-15,2022,0,,BRK,NOP,1540.58159487911,1468.64942233257,0.7290328395059943,0.2709671604940057,,,,,,,,,1568.52681088328,1460.6539494885,0.7676790867806964,0.2323209132193036,,,56,14,35
2022-01-15,2022,0,,ATL,NYK,1463.13433285119,1505.03891203302,0.5828354435895006,0.41716455641049943,,,,,,,,,1559.69808555332,1506.3924179972,0.6524207737572434,0.3475792262427566,,,64,61,63
2022-01-15,2022,0,,MIA,PHI,1612.77956989903,1591.54114039306,0.6677230094777526,0.33227699052224735,,,,,,,,,1555.78683783442,1583.92329294269,0.5998553446443609,0.40014465535563915,,,77,10,44
2022-01-15,2022,0,,OKC,CLE,1355.74685453547,1597.84273385469,0.3061948201832812,0.6938051798167189,,,,,,,,,1294.43184831146,1516.40787461161,0.3891840883998586,0.6108159116001415,,,14,27,21
2022-01-15,2022,0,,BOS,CHI,1551.43262953384,1555.44366847307,0.6347286023281761,0.3652713976718239,,,,,,,,,1593.84585276156,1540.35900840619,0.7025520912166957,0.2974479087833043,,,76,34,55
2022-01-15,2022,0,,SAS,LAC,1475.21074693616,1472.735278935,0.6433413316779952,0.35665866832200477,,,,,,,,,1489.26195947561,1456.55824377176,0.6234017877077253,0.37659821229227475,,,39,59,49
2022-01-15,2022,0,,DEN,LAL,1545.90584541342,1471.25658483961,0.7321114968909426,0.26788850310905743,,,,,,,,,1557.87756657189,1433.09743177096,0.8247931244443694,0.17520687555563064,,,48,17,33
2022-01-15,2022,0,,DAL,ORL,1564.1330022492,1287.25499856636,0.8974755142952557,0.10252448570474426,,,,,,,,,1599.10625846317,1298.71872564666,0.9088695678175164,0.09113043218248362,,,25,1,13
2022-01-16,2022,0,,DET,PHO,1329.37839232349,1668.22222396325,0.20183003748878828,0.7981699625112118,,,,,,,,,1287.96946138374,1650.17020739693,0.18313504151881235,0.8168649584811877,,,29,1,15
2022-01-16,2022,0,,SAC,HOU,1370.1817269312,1311.45583556008,0.7137566343911315,0.28624336560886854,,,,,,,,,1425.37433752757,1317.96559872567,0.7596573282193514,0.2403426717806486,,,8,0,4
2022-01-16,2022,0,,DEN,UTA,1545.90584541342,1613.79228933805,0.5460839597414294,0.4539160402585706,,,,,,,,,1557.87756657189,1667.57862399179,0.4788311852524843,0.5211688147475158,,,88,9,49
2022-01-16,2022,0,,MIN,GSW,1516.7240233571,1634.07214265733,0.47505477709700467,0.5249452229029954,,,,,,,,,1550.13700822867,1597.11601815929,0.5724367992527134,0.4275632007472866,,,78,21,50
2022-01-17,2022,0,,BOS,NOP,1551.43262953384,1468.64942233257,0.7411942047284835,0.2588057952715165,,,,,,,,,1601.5656669504,1460.6539494885,0.793985259302941,0.20601474069705905,,,62,23,43
2022-01-17,2022,0,,NYK,CHO,1505.03891203302,1535.14918729739,0.599244359837036,0.40075564016296406,,,,,,,,,1506.3924179972,1509.74841590873,0.6237943943397154,0.3762056056602846,,,54,65,60
2022-01-17,2022,0,,WAS,PHI,1470.33885403266,1591.54114039306,0.469525277701041,0.530474722298959,,,,,,,,,1473.84309512582,1599.6700354432,0.46041179839561536,0.5395882016043847,,,65,35,50
2022-01-17,2022,0,,CLE,BRK,1597.84273385469,1540.58159487911,0.712030850614909,0.287969149385091,,,,,,,,,1516.40787461161,1641.46206253082,0.4567117257719339,0.543288274228066,,,79,44,62
2022-01-17,2022,0,,MEM,CHI,1628.49729000387,1555.44366847307,0.7303062130362313,0.26969378696376867,,,,,,,,,1611.83335340289,1553.05168400157,0.7153713000171746,0.28462869998282536,,,80,5,43
2022-01-17,2022,0,,LAC,IND,1472.735278935,1456.69577095399,0.6610500508868022,0.33894994911319776,,,,,,,,,1456.55824377176,1527.43951860141,0.53900284534473,0.46099715465527,,,47,36,42
2022-01-17,2022,0,,ATL,MIL,1463.13433285119,1595.65131257654,0.45334046074128387,0.5466595392587161,,,,,,,,,1559.69808555332,1618.54819336547,0.5667456595514165,0.43325434044858346,,,83,41,62
2022-01-17,2022,0,,ORL,POR,1287.25499856636,1418.79238894795,0.4547382905386187,0.5452617094613813,,,,,,,,,1304.26369554365,1457.80186895381,0.4122900812581501,0.58770991874185,,,9,9,9
2022-01-17,2022,0,,MIA,TOR,1612.77956989903,1540.51521757256,0.7294104137413747,0.2705895862586253,,,,,,,,,1583.22669294194,1565.60081267219,0.663108350486132,0.33689164951386796,,,78,40,59
2022-01-17,2022,0,,SAS,PHO,1475.21074693616,1668.22222396325,0.3692543238603787,0.6307456761396213,,,,,,,,,1489.26195947561,1650.17020739693,0.48688594680147246,0.5131140531985275,,,76,15,46
2022-01-17,2022,0,,DAL,OKC,1564.1330022492,1355.74685453547,0.8551048067510926,0.14489519324890743,,,,,,,,,1599.10625846317,1314.33733006735,0.9001355958234807,0.09986440417651932,,,28,1,15
2022-01-17,2022,0,,LAL,UTA,1471.25658483961,1613.79228933805,0.43909021270767873,0.5609097872923212,,,,,,,,,1433.09743177096,1664.86517534033,0.3716758769754814,0.6283241230245187,,,67,29,48
2022-01-18,2022,0,,NYK,MIN,1505.03891203302,1516.7240233571,0.6244269521429814,0.3755730478570186,,,,,,,,,1506.3924179972,1550.13700822867,0.5126425691982194,0.4873574308017806,,,62,53,58
2022-01-18,2022,0,,GSW,DET,1634.07214265733,1329.37839232349,0.9112993719050644,0.08870062809493562,,,,,,,,,1590.53368316595,1288.22603710275,0.9080803498335225,0.09191965016647752,,,22,0,11
2022-01-19,2022,0,,WAS,BRK,1470.33885403266,1540.58159487911,0.5427197307093462,0.4572802692906538,,,,,,,,,1473.84309512582,1644.08928344641,0.39264410433700625,0.6073558956629937,,,72,33,53
2022-01-19,2022,0,,PHI,ORL,1591.54114039306,1287.25499856636,0.9111095239914565,0.0888904760085435,,,,,,,,,1607.27838547743,1301.1183741232,0.9105312204458138,0.0894687795541862,,,26,1,14
2022-01-19,2022,0,,BOS,CHO,1551.43262953384,1535.14918729739,0.661364608449603,0.338635391550397,,,,,,,,,1601.5656669504,1510.53168953735,0.7430579470366435,0.2569420529633565,,,72,67,70
2022-01-19,2022,0,,ATL,MIN,1463.13433285119,1516.7240233571,0.5663953644023438,0.43360463559765616,,,,,,,,,1559.69808555332,1550.13700822867,0.7173008735901908,0.2826991264098092,,,72,46,59
2022-01-19,2022,0,,MIA,POR,1612.77956989903,1418.79238894795,0.8445298395970104,0.15547016040298955,,,,,,,,,1589.58912808528,1470.64070062525,0.7725765258230102,0.22742347417698983,,,62,13,38
2022-01-19,2022,0,,CHI,CLE,1555.44366847307,1597.84273385469,0.5821431897853339,0.41785681021466614,,,,,,,,,1551.49066005615,1521.51998668375,0.6743544517995107,0.3256455482004893,,,66,44,55
2022-01-19,2022,0,,MIL,MEM,1595.65131257654,1628.49729000387,0.5954566351134585,0.4045433648865415,,,,,,,,,1625.40312080194,1611.83335340289,0.6537736881748573,0.34622631182514274,,,89,8,49
2022-01-19,2022,0,,DAL,TOR,1564.1330022492,1540.51521757256,0.6707548633916575,0.32924513660834254,,,,,,,,,1599.10625846317,1565.60081267219,0.6867119693583594,0.31328803064164057,,,81,30,56
2022-01-19,2022,0,,SAS,OKC,1475.21074693616,1355.74685453547,0.7795997985151837,0.22040020148481632,,,,,,,,,1489.26195947561,1314.33733006735,0.8291774146057659,0.17082258539423412,,,14,4,9
2022-01-19,2022,0,,UTA,HOU,1613.79228933805,1311.45583556008,0.9101963562929296,0.08980364370707039,,,,,,,,,1662.0242025603,1317.96559872567,0.9388038695921006,0.061196130407899396,,,38,0,19
2022-01-19,2022,0,,DEN,LAC,1545.90584541342,1472.735278935,0.7304387831881543,0.26956121681184575,,,,,,,,,1557.87756657189,1456.55824377176,0.8041078637641342,0.19589213623586577,,,53,20,37
2022-01-19,2022,0,,SAC,DET,1370.1817269312,1329.37839232349,0.6922222511286734,0.3077777488713266,,,,,,,,,1423.94781535624,1288.22603710275,0.8295274146066502,0.17047258539334975,,,6,0,3
2022-01-19,2022,0,,LAL,IND,1471.25658483961,1456.69577095399,0.6591402104070521,0.34085978959294794,,,,,,,,,1433.09743177096,1527.43951860141,0.5000257791232107,0.49997422087678933,,,42,33,38
2022-01-20,2022,0,,NYK,NOP,1505.03891203302,1468.64942233257,0.6867827589413499,0.3132172410586501,,,,,,,,,1506.3924179972,1460.6539494885,0.690504031003778,0.309495968996222,,,44,26,35
2022-01-20,2022,0,,DAL,PHO,1564.1330022492,1668.22222396325,0.49411540862090203,0.5058845913790979,,,,,,,,,1598.51628128064,1650.17020739693,0.49959462118115183,0.5004053788188482,,,90,7,49
2022-01-20,2022,0,,GSW,IND,1634.07214265733,1456.69577095399,0.8315576041374378,0.16844239586256216,,,,,,,,,1596.83913318441,1527.43951860141,0.7703262094759774,0.2296737905240226,,,74,5,40
2022-01-21,2022,0,,PHI,LAC,1591.54114039306,1472.735278935,0.7789482520305375,0.22105174796946248,,,,,,,,,1616.06831674696,1471.51392415377,0.8052246188032434,0.19477538119675664,,,67,18,43
2022-01-21,2022,0,,ORL,LAL,1287.25499856636,1471.25658483961,0.3814137234890237,0.6185862765109763,,,,,,,,,1304.97316034523,1466.24938026661,0.41464581023093106,0.5853541897690689,,,10,19,15
2022-01-21,2022,0,,CHO,OKC,1535.14918729739,1355.74685453547,0.8331848364819544,0.1668151635180456,,,,,,,,,1510.53168953735,1314.33733006735,0.8469488240834441,0.15305117591655593,,,16,10,13
2022-01-21,2022,0,,ATL,MIA,1463.13433285119,1612.77956989903,0.42903707097865396,0.570962929021346,,,,,,,,,1559.69808555332,1597.45141680374,0.5957539091590047,0.4042460908409953,,,80,37,59
2022-01-21,2022,0,,BOS,POR,1551.43262953384,1418.79238894795,0.7923558624746824,0.20764413752531763,,,,,,,,,1601.5656669504,1470.64070062525,0.7907076422485673,0.20929235775143273,,,64,28,46
2022-01-21,2022,0,,MIL,CHI,1595.65131257654,1555.44366847307,0.6914912044982044,0.30850879550179555,,,,,,,,,1634.80363223782,1551.49066005615,0.7396055688601251,0.2603944311398749,,,83,10,47
